time,expectation,terms_nbr
0.01,0.0,106.0
0.02,0.0,106.0
0.03,0.0,106.0
0.04,0.0,106.0
0.05,0.0,106.0
0.06,0.0005468155993237394,5082.0
0.07,0.0006204286758601377,5082.0
0.08,0.0006946770634291161,5082.0
0.09,0.0007688511493959583,5082.0
0.1,0.0008421419714477477,5082.0
0.11,0.0009136992500735683,5082.0
0.12,0.0009826926688396686,5082.0
0.13,0.0010483688825032175,5082.0
0.14,0.0011100976157300939,5082.0
0.15,0.0011674023818389358,5082.0
0.16,0.0012199741777257091,5082.0
0.17,0.0012676692497124525,5082.0
0.18,0.0013104940714429426,5082.0
0.19,0.001348581733969778,5082.0
0.2,0.0013821640482989531,5082.0
0.21,0.0014115430534578182,5082.0
0.22,0.0014370646423760276,5082.0
0.23,0.0014590959632631805,5082.0
0.24,0.0014780073301497467,5082.0
0.25,0.0014941586823032677,5082.0
0.26,0.0015078901849640742,5082.0
0.27,0.0015195163297166729,5082.0
0.28,0.0015293228173152325,5082.0
0.29,0.0015375655333237914,5082.0
0.3,0.0015444710112477152,5082.0
