time,expectation,terms_nbr
0.01,0.0,41.0
0.02,0.00019949374717655348,746.0
0.03,0.0006945841060352015,746.0
0.04,0.0013797703263565084,746.0
0.05,0.0022471476838075394,746.0
0.06,0.003286517462375331,746.0
0.07,0.004485550561315872,746.0
0.08,0.0058299985612162535,746.0
0.09,0.007303952532715355,1412.0
0.1,0.008890157565296198,1538.0
0.11,0.010570368036580676,1538.0
0.12,0.012325687846971915,7994.0
0.13,0.014160155527299068,7994.0
0.14,0.016136569258308458,8018.0
0.15,0.018258600303031343,8018.0
0.16,0.02051192452667859,8018.0
0.17,0.022881528830467887,8018.0
0.18,0.025351735006734114,8018.0
0.19,0.027906258912269766,10131.0
0.2,0.03052830866373029,10552.0
0.21,0.03320071946487516,10552.0
0.22,0.03590611277256039,17146.0
0.23,0.038627446260197776,17848.0
0.24,0.04134921549006587,17848.0
0.25,0.04405687100206976,17850.0
0.26,0.046736146912234634,17878.0
0.27,0.04937316978378304,20325.0
0.28,0.05195463088036424,27145.0
0.29,0.05446798050360014,39253.0
0.3,0.05690214110874269,48965.0
