time,expectation,terms_nbr
0.01,0.0,32.0
0.02,0.0,32.0
0.03,0.00029817638257865976,429.0
0.04,0.00039575233824893453,429.0
0.05,0.0004927536972981153,429.0
0.06,0.0005890431753299957,429.0
0.07,0.0006844770087491318,429.0
0.08,0.0007789046500002471,429.0
0.09,0.0008721690637362192,429.0
0.1,0.0009641076269398892,429.0
0.11,0.0010545535993260286,429.0
0.12,0.0011433380963364365,429.0
0.13,0.001230292467992592,429.0
0.14,0.0013152509647040404,429.0
0.15,0.0013980535572239454,429.0
0.16,0.0014785487729994022,429.0
0.17,0.0015565964151473587,429.0
0.18,0.0016320700424377879,794.0
0.19,0.0017097289067716387,3144.0
0.2,0.001775196938395139,3152.0
0.21,0.0018355337099608192,3152.0
0.22,0.0018933847410651224,3152.0
0.23,0.0019489245867208972,3152.0
0.24,0.0020023064547693425,3152.0
0.25,0.002053663175532796,3152.0
0.26,0.002103108562595754,3152.0
0.27,0.002150739047456407,3152.0
0.28,0.0021966354889287583,3152.0
0.29,0.0022408650744704904,3152.0
0.3,0.0022834832450422285,3152.0
