time,expectation,terms_nbr
0.01,0.0,41.0
0.02,0.0,41.0
0.03,0.0,41.0
0.04,0.0,41.0
0.05,0.0,68.0
0.06,0.0005776952502519967,746.0
0.07,0.001796408392080517,746.0
0.08,0.0031565204705480666,746.0
0.09,0.00464446047134157,746.0
0.1,0.006245303913090744,746.0
0.11,0.007942998593560397,746.0
0.12,0.009720632763616401,746.0
0.13,0.011560739348126743,746.0
0.14,0.013445626253088068,746.0
0.15,0.015357719884294484,746.0
0.16,0.017279907130671353,746.0
0.17,0.019195860484074505,746.0
0.18,0.02109033175804643,746.0
0.19,0.0229494019314634,798.0
0.2,0.02476067297563762,1349.0
0.21,0.026513407578862284,1538.0
0.22,0.028198518935604305,1538.0
0.23,0.02980842312084261,1538.0
0.24,0.03133697195655722,1538.0
0.25,0.03277938357756249,1538.0
0.26,0.03413216516700999,1538.0
0.27,0.03539302820013621,1538.0
0.28,0.036560796829331554,1538.0
0.29,0.03763531041046075,1538.0
0.3,0.038617321523144406,1863.0
