time,expectation,termscount
0.01,0.009897970629660345,3574.0
0.02,0.019584261105356653,3574.0
0.03,0.02904761175942031,3574.0
0.04,0.03827296991483878,3574.0
0.05,0.047240285838409314,89137.0
0.06,0.05594153435514538,89272.0
0.07,0.06438030057514074,89272.0
0.08,0.07255904737189656,89272.0
0.09,0.08047856921124374,89272.0
0.1,0.0881376414489302,89272.0
0.11,0.09553289900973254,89272.0
0.12,0.10265895489514987,89272.0
0.13,0.1095087434040069,89272.0
0.14,0.11607404938457436,93422.0
0.15,0.12234616987815278,290837.0
0.16,0.128317144575802,1.530146e6
0.17,0.13398451812575576,1.539104e6
0.18,0.13935994574354862,1.542525e6
0.19,0.14446448845326834,1.54328e6
0.2,0.14932211826242278,1.543458e6
