time,expectation,termscount
0.01,0.009897792499858383,469.0
0.02,0.019584281517104812,469.0
0.03,0.029051054628670653,469.0
0.04,0.03829042937212125,469.0
0.05,0.047295269736328444,469.0
0.06,0.05605886461175014,3457.0
0.07,0.06457571388444895,3475.0
0.08,0.07284439304532178,3520.0
0.09,0.08086479163927356,3520.0
0.1,0.08863757743593574,3520.0
0.11,0.0961641054983926,3520.0
0.12,0.10344633079235757,3520.0
0.13,0.11048672594153927,3520.0
0.14,0.11728820538493351,3520.0
0.15,0.1238540568132528,3520.0
0.16,0.1301878803862665,3520.0
0.17,0.13629353588121035,3780.0
0.18,0.14217509948795418,7936.0
0.19,0.1478368842429583,9407.0
0.2,0.15328362373525978,15623.0
