time,expectation,termscount
0.01,0.0,60.0
0.02,0.0001991816029934167,1713.0
0.03,0.0006915330879369289,1713.0
0.04,0.001369140431338727,1713.0
0.05,0.0022208064324711952,1713.0
0.06,0.003232300268057367,1713.0
0.07,0.004386704478271822,1713.0
0.08,0.005664857010122191,1713.0
0.09,0.007045881476208202,1713.0
0.1,0.0085077892702985,1713.0
0.11,0.010028127683543834,1713.0
0.12,0.01158464058255569,1713.0
0.13,0.013155904164018586,31001.0
0.14,0.014837955137130656,31025.0
0.15,0.016692306532162682,31030.0
0.16,0.01869854398633191,31030.0
0.17,0.020835275633787797,31030.0
0.18,0.02308124549598042,31030.0
0.19,0.025415221007226943,31030.0
0.2,0.027815985283585944,31030.0
0.21,0.030262433643642176,31030.0
0.22,0.03273376212907467,31030.0
0.23,0.035209726924610524,31030.0
0.24,0.03767094788434837,31030.0
0.25,0.040099226953673815,31030.0
0.26,0.04247785302074498,31030.0
0.27,0.044791868239427955,31030.0
0.28,0.047028276467672325,31030.0
0.29,0.049176181308441376,31030.0
0.3,0.051226848414894784,31030.0
